CSV Version;1
"File name";"63_3a_shiny_10x.rpt"
"Title";"63_3a_shiny_10x"
"Measurement date";"11/23/2016"
"Measurement time";"1:49:14 PM"
"User mode";"Expert"
"Objective lens";"Standard lens 10.0";"x"
"NA";"0.300"
"Size";"Super fine"
"Mode";"Surface profile"
"RPD";"ON"
"Quality";"High accuracy"
"Pitch";"2.000 ";"um"
"Z measurement distance";"269.585 ";"um"
"Double scan";"Auto(ON)"
"Brightness1";"6710"
"Brightness2";"7557"
"ND filter";"1";"%";"10";"%"
"Optical zoom";"1.0";"x"
"Average count";"1";"time"
"Filter";"OFF"
"Fine mode";"ON"
"Line count";"---"
"Line position1";"---"
"Line position2";"---"
"Line position3";"---"
"Camera gain";"0";"dB"
"Shutter speed";"Auto"
"White balance mode";"Auto"
"White balance R";"135"
"White balance B";"157"
"Intensity correction mode";"Gamma correction"
"Gamma correction value";"0.45"
"Gamma offset";"0";"%"
"W/B inversion";"OFF"
"Head type";"VK-X210"
"Correct intensity eccentricity";"ON"
"Correct field curvature";"ON"
"XY calibration";"699.558 ";"nm/pixel"
"Z calibration";"0.100 ";"nm/digit"
"Saturation";"5"
"Contrast";"5"
"Brightness";"0"
"AI noise elimination";"Auto(ON)"
"Angled surface noise filter";"Auto(ON)"

"Bump measurement"
"";"Average height";"";"Max. height";"";"C.S. area";"";"Surface area";"";"Volume";"";"Area ratio";"";"Perimeter";"";"Horz. Feret diameter";"";"Vert. Feret diameter";"";"Circle equivalent dia";"";"Comment"
"85";"-23.8867";"um";"-35.7964";"um";"1224.9216";"um2";"6218.8980";"um2";"29259.3006";"um3";"0.084";"%";"137.0601";"um";"43.3726";"um";"39.1752";"um";"39.4920";"um";""
"86";"-19.0781";"um";"-28.0428";"um";"1128.0241";"um2";"4674.3710";"um2";"21520.5028";"um3";"0.077";"%";"132.1135";"um";"41.2739";"um";"34.2783";"um";"37.8978";"um";""
"87";"-30.6546";"um";"-42.3853";"um";"1147.1100";"um2";"7788.4138";"um2";"35164.1969";"um3";"0.079";"%";"137.7391";"um";"46.8704";"um";"35.6775";"um";"38.2171";"um";""
"88";"-28.3522";"um";"-45.0215";"um";"874.5246";"um2";"6822.0797";"um2";"24794.6540";"um3";"0.060";"%";"124.9773";"um";"39.8748";"um";"33.5788";"um";"33.3688";"um";""
"89";"-18.0321";"um";"-27.4911";"um";"1313.0103";"um2";"6471.6074";"um2";"23676.3020";"um3";"0.090";"%";"140.4379";"um";"46.1708";"um";"37.0766";"um";"40.8874";"um";""
"90";"-21.0314";"um";"-32.3292";"um";"1429.4831";"um2";"7041.7538";"um2";"30064.0773";"um3";"0.098";"%";"153.1294";"um";"44.7717";"um";"41.2739";"um";"42.6623";"um";""
"91";"-16.9076";"um";"-26.9243";"um";"1208.7720";"um2";"5365.1109";"um2";"20437.4754";"um3";"0.083";"%";"137.4699";"um";"43.3726";"um";"34.9779";"um";"39.2308";"um";""
"92";"-17.8500";"um";"-28.4300";"um";"1097.1931";"um2";"4927.4886";"um2";"19584.8665";"um3";"0.075";"%";"129.5844";"um";"39.1752";"um";"37.7761";"um";"37.3763";"um";""
"93";"-23.1519";"um";"-33.7609";"um";"1206.3251";"um2";"5862.4706";"um2";"27928.7616";"um3";"0.083";"%";"136.3400";"um";"44.0722";"um";"37.7761";"um";"39.1911";"um";""
"94";"-19.9749";"um";"-29.2212";"um";"1341.8838";"um2";"6201.3194";"um2";"26803.9880";"um3";"0.092";"%";"146.3738";"um";"49.6686";"um";"36.3770";"um";"41.3345";"um";""
