CSV Version;1
"File name";"63_3c_matte_10x.rpt"
"Title";"63_3c_matte_10x"
"Measurement date";"11/23/2016"
"Measurement time";"2:48:30 PM"
"User mode";"Expert"
"Objective lens";"Standard lens 10.0";"x"
"NA";"0.300"
"Size";"Super fine"
"Mode";"Surface profile"
"RPD";"ON"
"Quality";"High accuracy"
"Pitch";"2.000 ";"um"
"Z measurement distance";"224.485 ";"um"
"Double scan";"Auto(ON)"
"Brightness1";"6620"
"Brightness2";"7316"
"ND filter";"3";"%";"30";"%"
"Optical zoom";"1.0";"x"
"Average count";"1";"time"
"Filter";"OFF"
"Fine mode";"ON"
"Line count";"---"
"Line position1";"---"
"Line position2";"---"
"Line position3";"---"
"Camera gain";"0";"dB"
"Shutter speed";"Auto"
"White balance mode";"Auto"
"White balance R";"135"
"White balance B";"157"
"Intensity correction mode";"Gamma correction"
"Gamma correction value";"0.45"
"Gamma offset";"0";"%"
"W/B inversion";"OFF"
"Head type";"VK-X210"
"Correct intensity eccentricity";"ON"
"Correct field curvature";"ON"
"XY calibration";"699.558 ";"nm/pixel"
"Z calibration";"0.100 ";"nm/digit"
"Saturation";"5"
"Contrast";"5"
"Brightness";"0"
"AI noise elimination";"Auto(ON)"
"Angled surface noise filter";"Auto(ON)"

"Bump measurement"
"";"Average height";"";"Max. height";"";"C.S. area";"";"Surface area";"";"Volume";"";"Area ratio";"";"Perimeter";"";"Horz. Feret diameter";"";"Vert. Feret diameter";"";"Circle equivalent dia";"";"Comment"
"25";"-41.2013";"um";"-61.0329";"um";"1074.6815";"um2";"8480.2658";"um2";"44278.2983";"um3";"0.070";"%";"134.3613";"um";"41.9735";"um";"32.1797";"um";"36.9909";"um";""
"26";"-35.6117";"um";"-52.9664";"um";"841.7360";"um2";"6583.9113";"um2";"29975.6573";"um3";"0.055";"%";"114.9143";"um";"35.6775";"um";"31.4801";"um";"32.7373";"um";""
"27";"-38.4682";"um";"-54.1518";"um";"773.2226";"um2";"6706.6036";"um2";"29744.4500";"um3";"0.050";"%";"118.2218";"um";"36.3770";"um";"29.3814";"um";"31.3767";"um";""
"28";"-45.6280";"um";"-66.3576";"um";"760.0093";"um2";"8762.3546";"um2";"34677.7161";"um3";"0.049";"%";"109.7276";"um";"35.6775";"um";"28.6819";"um";"31.1075";"um";""
"29";"-38.0393";"um";"-60.0136";"um";"725.7526";"um2";"6290.0627";"um2";"27607.1540";"um3";"0.047";"%";"107.4095";"um";"32.1797";"um";"29.3814";"um";"30.3983";"um";""
"30";"-30.9518";"um";"-46.5210";"um";"495.7434";"um2";"4780.6935";"um2";"15344.1283";"um3";"0.032";"%";"85.7438";"um";"25.1841";"um";"27.2828";"um";"25.1237";"um";""
"31";"-35.0147";"um";"-53.8844";"um";"599.4922";"um2";"5842.2888";"um2";"20991.0446";"um3";"0.039";"%";"93.8281";"um";"29.3814";"um";"29.3814";"um";"27.6278";"um";""
"32";"-32.8603";"um";"-50.1038";"um";"1314.9678";"um2";"9718.8046";"um2";"43210.2679";"um3";"0.085";"%";"142.9961";"um";"44.0722";"um";"38.4757";"um";"40.9178";"um";""
"33";"-27.8695";"um";"-47.1449";"um";"1269.9447";"um2";"9258.3797";"um2";"35392.7468";"um3";"0.082";"%";"139.2788";"um";"44.0722";"um";"37.0766";"um";"40.2112";"um";""
"34";"-38.0734";"um";"-54.7395";"um";"1196.5375";"um2";"9363.1201";"um2";"45556.2303";"um3";"0.078";"%";"139.6886";"um";"45.4713";"um";"34.9779";"um";"39.0318";"um";""
